Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
forgotten,US,6,817,66.240.174.9,66-240-174-9.momentum.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-09-16,ONX - OnX Enterprise Solutions Inc.- CA,23136,124,None
forgottenforest,SG,226,34,128.199.240.193,128.199.240.193,443,None,0,0,1,0,0,1,1,1,0,Tor 0.3.1.9 on Linux,0,0,2015-05-17,DIGITALOCEAN-AS-AP Digital Ocean- Inc.- SG,133165,1010,None
fork,TR,449,6019,31.210.110.10,.,28363,11779,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-03-28,INETLTD- TR,197328,1100,None
fosl,FR,580,5862,94.23.27.228,34.reverse.okayservers.com,16998,17053,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-04-03,OVH- FR,16276,1130,None
foxhound,NL,4815,304,95.85.1.113,95.85.1.113,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-08-19,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,12500,None
foxtrot,FR,4362,354,51.15.69.4,4-69-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-06-01,AS12876- FR,12876,8040,None
fr0akatala,FR,8153,473,176.31.163.89,fr.katalevich.cz,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-05-31,OVH- FR,16276,14800,None
fr0d0,DE,106,841,144.76.101.199,static.199.101.76.144.clients.your-server.de,8443,8080,0,0,1,0,0,1,1,1,1,Tor 0.3.2.3-alpha on Linux,0,0,2017-09-05,HETZNER-AS- DE,24940,249,None
FR0ZE,US,131,790,45.58.60.127,45.58.60.127,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.8 on Linux,0,0,2016-10-29,HOSTUS-GLOBAL-AS HostUS- HK,7489,441,None
FR1sevpsNET,FR,3236,267,193.70.73.242,ip242.ip-193-70-73.eu,50101,50102,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-07-07,OVH- FR,16276,14100,None
fr32k,DE,2,7814,95.143.172.212,caelum.uberspace.de,61058,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2014-04-19,RHTEC-AS rh-tec IP Backbone- DE,25560,34,None
fr32k2,DE,2,2231,185.26.156.28,eltanin.uberspace.de,61058,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2015-01-26,UVENSYS- DE,58010,33,None
frajmpua,DE,55,740,178.238.232.110,frasvc.lurk.kiev.ua,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-01-30,CONTABO to AS1299 announce AS34933- DE,51167,96,None
fraki,ES,442,5630,89.238.178.123,89.238.178.123,11949,15278,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-04-13,M247- GB,9009,1170,None
frank,US,157,798,139.140.181.151,number6.bowdoin.edu,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-04-12,BOWDOIN - Bowdoin College- US,22847,442,None
frankenhelper,US,4,38,66.220.3.179,gm179.geneticmail.com,9001,None,0,1,0,0,0,1,1,1,1,Tor 0.3.2.6-alpha on Linux,0,0,2017-10-10,HURRICANE - Hurricane Electric- Inc.- US,6939,20,None
frankmbp,NO,1390,328,92.62.46.168,168.fa-ww.trd.as44381.net,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-10-24,ITSJEFEN-AS- NO,44381,9720,None
franksnmp,NO,2484,509,178.255.144.163,snmp.no,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-10-24,BLIX- NO,50304,11200,None
franksToeKnife,DE,73,11,207.154.217.3,207.154.217.3,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.0.10 on Linux,0,0,2017-05-18,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,561,None
frantz,NL,33,3884,37.220.36.240,ser1.readymakers.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-02-03,YISP-AS- NL,58073,38,None
frcy,DE,2005,254,136.243.14.241,node.frcy.org,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-19,HETZNER-AS- DE,24940,12800,None
frecy,UA,4139,965,217.12.210.95,217.12.210.95,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2015-09-26,ITLAS- UA,15626,6230,None
freddy,CA,531,124,64.137.181.8,freddy.lazyweb.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.2-alpha on FreeBSD,0,0,2017-08-03,DATACITY - KW Datacenter- CA,31798,1310,None
free,NL,6,12,45.76.36.163,45.76.36.163.vultr.com,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-12-03,AS-CHOOPA - Choopa- LLC- US,20473,20,None
Freeb23,DE,1923,60,45.76.92.117,conan.worldhotspot.org,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on FreeBSD,0,0,2017-02-14,AS-CHOOPA - Choopa- LLC- US,20473,18600,None
FreeBeePie2,DE,240,15,84.156.185.57,p549CB939.dip0.t-ipconnect.de,9602,9632,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on FreeBSD,0,0,2015-09-01,DTAG Internet service provider operations- DE,3320,418,None
freebi,JP,110,1432,139.162.112.111,li1596-111.members.linode.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2014-06-21,LINODE-AP Linode- LLC- US,63949,288,None
Freebird31,DE,3627,1421,81.7.11.38,81-7-11-38.free,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on FreeBSD,0,0,2015-10-10,ISPPRO-AS EUserv / KOS-Online / Keepfree- DE,35366,2970,None
Freebird32,DE,6188,39,81.7.11.96,81-7-11-96.free,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.6-alpha on FreeBSD,0,0,2015-10-18,ISPPRO-AS EUserv / KOS-Online / Keepfree- DE,35366,8750,None
Freebird33,DE,901,340,5.44.101.190,5.44.101.190,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.2.3-alpha on FreeBSD,0,0,2015-12-19,VELIANET-AS velia.net Internetdienste GmbH- DE,29066,2340,None
freeBogatov,US,35,22,23.91.66.11,server.avtonom.org,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.0.9 on Linux,0,0,2015-02-09,COLO4-CO - Colo4- LLC- US,36024,206,None
FreeBogatov,DE,5655,969,94.130.180.152,static.152.180.130.94.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-10-24,HETZNER-AS- DE,24940,24900,None
freeBogatov,RU,0,41,92.255.14.18,ip-18.14.255.92.net.unnet.ru,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.3.0.9 on Windows 7,0,0,2017-04-20,UNNET-AS- RU,31323,11,None
freeBogatov,RU,2896,105,176.193.42.112,ip-176-193-42-112.bb.netbynet.ru,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-02-15,TI-AS Moscow- Russia- RU,12714,8740,None
freeBogatov,IT,1007,202,212.237.24.6,host6-24-237-212.serverdedicati.aruba.it,110,None,0,1,1,0,0,0,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-10-26,ARUBA-ASN- IT,31034,64,None
FreeBogatov,RU,157,1088,77.37.156.28,broadband-77-37-156-28.moscow.rt.ru,1294,1295,0,0,1,0,0,1,1,1,1,Tor 0.3.2.1-alpha on Windows 8,0,0,2017-06-21,NCNET-AS- RU,42610,396,None
FreeBogatov,RU,1172,108,213.149.2.179,ppp2-179.tis-dialog.ru,465,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-03-06,TIS-DIALOG-AS- RU,31214,3640,None
FreeBogatov,BR,35,241,191.252.101.11,vps5569.publiccloud.com.br,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-11-24,Locaweb Serviços de Internet S/A- BR,27715,187,None
freeBogatov,ZA,2128,1820,196.41.123.180,196.41.123.180-colocation.cybersmart.co.za,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-09-18,Cybersmart- ZA,36874,3380,None
FreeBogatov,FR,1792,541,212.47.239.73,73-239-47-212.rev.cloud.scaleway.com,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-08-13,AS12876- FR,12876,3570,None
FreeBogatov,DE,15,117,31.170.105.77,31.170.105.77,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-12-11,BKVG-AS- DE,29141,48,None
freeBogatov,UA,6224,522,109.95.51.107,107.51.95.109.ukrtelebud.com.ua,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-01-13,UKRTELEBUD- UA,35352,19200,None
freeBogatov,US,7808,30,128.31.0.39,belegost.csail.mit.edu,9005,9035,0,0,1,0,0,1,1,1,1,Tor 0.3.3.0-alpha-dev on Linux,0,0,2017-04-14,MIT-GATEWAYS - Massachusetts Institute of Technology- US,3,15400,None
FreeBogatov,US,521,850,198.211.104.110,198.211.104.110,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-08-06,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,1320,None
freeBogatov,DE,499,925,141.14.220.177,tor.molgen.mpg.de,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-19,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.- DE,680,1360,None
FreeBogatov,IN,66,27,139.59.68.110,139.59.68.110,443,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.9 on Linux,0,0,2017-11-30,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,282,None
freeBogatov,RU,1712,63,109.197.193.160,pppoe-109-197-193.160.evolife.su,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-10-13,TELECOMRUNET- RU,50716,5150,None
FreeBogatov,NL,180,74,82.196.11.10,82.196.11.10,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.0.10 on Linux,0,0,2017-05-26,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,645,None
freeBogatov,FR,1280,41,163.172.160.182,182-160-172-163.rev.cloud.scaleway.com,9001,None,0,1,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-07-21,AS12876- FR,12876,819,None
freeBogatov,NL,23581,183,77.247.181.165,politkovskaja.torservers.net,110,None,0,1,1,0,0,0,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-11-01,NFORCE- NL,43350,36400,None
FreeBogatov,RU,3,334,130.255.10.191,130-255-10-191.customers.ligalink.ru,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2016-08-05,LIGALINK-AS- RU,198185,32,None
freeBogatov0,GR,467,901,83.212.82.116,snf-41757.vm.okeanos-global.grnet.gr,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.2.2-alpha on FreeBSD,0,0,2017-10-25,GR-NET http://www.grnet.gr- GR,5408,1360,None
freeBogatov04,GR,640,947,83.212.82.26,snf-41491.vm.okeanos-global.grnet.gr,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-10-31,GR-NET http://www.grnet.gr- GR,5408,3670,None
freeBogatov04,GR,754,802,83.212.82.26,snf-41491.vm.okeanos-global.grnet.gr,8080,21,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-10-31,GR-NET http://www.grnet.gr- GR,5408,3440,None
FreeBogatov0lauch,DE,5066,223,148.251.55.246,mail.orlives.de,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2014-10-29,HETZNER-AS- DE,24940,34400,None
FreeBogatovNow,IT,2954,709,188.213.170.104,host104-170-213-188.serverdedicati.aruba.it,443,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2016-03-25,ARUBA-ASN- IT,31034,9010,None
FreeBSD01,FI,1251,633,84.248.120.6,dsl-hkibng21-54f878-6.dhcp.inet.fi,8080,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on FreeBSD,0,0,2017-01-21,TSF-IP-CORE Telia Finland Oyj- FI,1759,3210,None
FreeBSD02,FI,819,633,89.166.124.13,89-166-124-13.bb.dnainternet.fi,8080,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on FreeBSD,0,0,2017-01-22,DNA- FI,16086,2140,None
FreeC6a8e83164158,US,105,652,185.95.29.52,185.95.29.52,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-11-07,PCEXTREME-UK- GB,200837,361,None
FreeCandle4,JP,45,1209,104.156.239.41,104.156.239.41.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-03-13,AS-CHOOPA - Choopa- LLC- US,20473,167,None
FreeCb0f1518251f3,LT,117,1522,212.24.100.29,vps.hendricksen.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-10-01,RACKRAY UAB Rakrejus- LT,62282,389,None
freedom,AT,699,12,178.191.126.125,178-191-126-125.adsl.highway.telekom.at,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.5.14 on Linux,0,0,2015-11-19,TELEKOM-AT A1 Telekom Austria AG- AT,8447,2420,None
Freedom2Party,FR,32,32,91.121.69.100,ns319393.ip-91-121-69.eu,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.12 on Linux,0,0,2017-12-02,OVH- FR,16276,597,None
freedom42,DE,1322,517,84.19.190.157,ns.km34514-07.keymachine.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.29 on Linux,0,0,2014-09-29,KEYWEB-AS- DE,31103,6810,None
FreedomBoxOL01,DE,966,33,77.21.239.48,ip4d15ef30.dynamic.kabel-deutschland.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-02-14,KABELDEUTSCHLAND-AS- DE,31334,3290,None
FreeDomFabrique,FR,1,127,90.34.211.154,AAmiens-156-1-100-154.w90-34.abo.wanadoo.fr,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-08-20,AS3215- FR,3215,19,None
freedomfighter,FR,29,77,87.231.28.35,87-231-28-35.rev.numericable.fr,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-10-03,ASN-NUMERICABLE- FR,21502,56,None
FreedomFirst,HR,79,23,89.164.247.71,247-71.dsl.iskon.hr,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-01-04,ASN-ISKON- HR,13046,301,None
FreedomForParrots,UA,1942,537,77.120.102.157,77.120.102.157,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-11-07,VOLIA-AS- UA,25229,8730,None
FreedomForParrots2,UA,884,31,77.123.154.86,86.154.123.77.colo.static.dcvolia.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-11-11,VOLIA-AS- UA,25229,6640,None
freedomforus,BG,704,3834,185.148.145.71,185.148.145.71,11094,1165,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-27,BELCLOUD- BG,44901,1590,None
FreedomFries2,DE,3132,1828,148.251.168.226,webhost2.sam.littleproject.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-01-11,HETZNER-AS- DE,24940,5640,None
FreedomOfSpeech1,US,44,159,71.57.153.248,c-71-57-153-248.hsd1.fl.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2012-09-23,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,92,None
FreedomTower01,CA,11761,2126,149.56.25.84,ns531056.ip-149-56-25.net,443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-07-26,OVH- FR,16276,42200,None
freedomTown01,CA,150,26,138.197.168.63,138.197.168.63,443,9058,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-12-03,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,878,None
freedomTown02,CA,54,24,138.197.168.47,138.197.168.47,443,9058,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-12-03,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,336,None
FreedomWorthNuisanc,NL,5895,3507,185.87.185.45,legitimate.tor-exit.185.87.185.45.email.torbk-at-xs4all.nl,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-01-30,ASTRALUS- NL,48635,6540,None
FreeEdSnowden,SE,1138,606,85.227.129.23,c-1781e355.06-14-6e6b7010.cust.bredbandsbolaget.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-03-15,TELENOR-NEXTEL Telenor Norge AS- NO,2119,4020,None
freefortor,TW,32,168,220.135.161.179,220-135-161-179.HINET-IP.hinet.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.1.8 on Linux,0,0,2017-03-04,HINET Data Communication Business Group- TW,3462,69,None
freehat,US,2,750,45.79.85.112,li1184-112.members.linode.com,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-28,LINODE-AP Linode- LLC- US,63949,20,None
freeleyforall,NL,200,359,217.104.18.32,D9681220.cm-24.dynamic.ziggo.nl,9001,9091,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-05-13,ZIGGO Ziggo B.V.- NL,9143,583,None
freemind,DE,79,23,89.247.10.66,i59F70A42.versanet.de,28456,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-11-19,VERSATEL- DE,8881,158,None
FreeNet1,UA,3376,58,91.237.244.62,62-244.vds.campushost.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2014-01-23,CAMPUS-RV-AS- RU,50392,8800,None
FreeNet1,ES,794,108,82.213.220.50,static.50.220.213.82.ibercom.com,55001,56001,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-05-31,AS15704- ES,15704,3600,None
FreeNet2,UA,3296,64,91.237.247.62,62-247.vps.campushost.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2014-01-23,CAMPUS-RV-AS- RU,50392,7840,None
FreeNet2,ES,1148,108,82.213.220.50,static.50.220.213.82.ibercom.com,55002,56002,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-08-12,AS15704- ES,15704,4130,None
FreeSnazzy,GB,5,283,51.9.208.155,155.208.9.51.dyn.plus.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2016-04-16,PLUSNET UK Internet Service Provider- GB,6871,24,None
FreeSnowden,SG,120,579,139.162.19.233,li861-233.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-09-05,LINODE-AP Linode- LLC- US,63949,575,None
freespeech4thedumb3,DE,1539,4146,46.4.111.124,static.124.111.4.46.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-02-04,HETZNER-AS- DE,24940,3020,None
FreeSpeechForAll,FR,530,1492,51.15.72.253,253-72-15-51.rev.cloud.scaleway.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-03-28,AS12876- FR,12876,1400,None
FreeTheInternet,CA,5,141,192.222.248.192,cable-192.222.248.192.electronicbox.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-31,EBOX - EBOX- CA,1403,30,None
FreeTheWeb,ES,752,33,83.47.78.201,201.red-83-47-78.dynamicip.rima-tde.net,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-09-21,TELEFONICA_DE_ESPANA- ES,3352,4770,None
freetorwa,DE,0,43,217.81.245.201,pD951F5C9.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.3.0.10 on Linux,0,0,2013-03-24,DTAG Internet service provider operations- DE,3320,24,None
FreeTurkey,IT,1300,28,93.55.225.152,93.55.225.152,9003,9032,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-04-30,FASTWEB- IT,12874,3230,None
Freeway11,US,3524,167,104.192.5.248,104.192.5.248,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-08-12,ONEANDONE-AS Brauerstrasse 48- DE,8560,13600,None
FreeZion,IT,602,38,87.13.72.228,host228-72-dynamic.13-87-r.retail.telecomitalia.it,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-03-17,ASN-IBSNAZ- IT,3269,2330,None
freiburgTKom,DE,424,23,84.147.229.117,p5493E575.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2012-04-30,DTAG Internet service provider operations- DE,3320,1480,None
freifunkibbenbueren,DE,1051,17,188.118.171.83,dyndsl-188-118-171-083.ewe-ip-backbone.de,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-07-06,OSNATEL- DE,15747,5220,None
freja,IT,926,10,194.88.143.66,194.88.143.66,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-28,ASSEFLOW Amsterdam Internet Exchange (AMS-IX)- IT,49367,5860,None
frell2,DE,2259,285,85.10.240.250,www.anon-proxy.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-12-25,HETZNER-AS- DE,24940,3470,None
freshhumbug,NL,1475,291,77.72.150.150,torrelay.nl,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.7 on Linux,0,0,2014-07-22,TRANSIP-AS Amsterdam- the Netherlands- NL,20857,5000,None
Freshman,FR,4165,36,37.187.111.205,ns327801.ip-37-187-111.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.2.6-alpha on Linux,0,0,2017-02-07,OVH- FR,16276,9310,None
Freya,NL,4410,34,51.15.47.62,freya.relay.torworld.org,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-10-28,AS12876- FR,12876,14500,None
FriedOnion,FR,26,1436,89.38.151.226,host226-151-38-89.static.arubacloud.fr,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-10-05,ARUBAFR-AS- FR,199653,53,None
FriedOnion,FR,378,63,89.38.151.226,host226-151-38-89.static.arubacloud.fr,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-09-24,ARUBAFR-AS- FR,199653,1050,None
FriendlyTorRelayMY,MY,215,327,202.190.140.230,broadband.time.net.my,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-10-23,TTNET-MY TIME dotCom Berhad- MY,9930,749,None
FriendOfSnowden,US,146,1303,108.167.42.83,cpe-108-167-42-83.neb.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-02-16,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,466,None
frigus,GB,3,555,212.111.40.177,frigus.info,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-10-22,LINODE-AP Linode- LLC- US,63949,34,None
FRNode1EddaiSu,FR,4859,489,92.222.22.113,strasbourg-tornode.eddai.su,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.2.4-alpha on Linux,0,0,2015-01-25,OVH- FR,16276,10500,None
frolix8,JP,201,436,153.120.42.137,www21123ui.sakura.ne.jp,110,143,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-06-28,SAKURA-A SAKURA Internet Inc.- JP,7684,771,None
FromHereToThere,RU,484,493,94.242.58.2,rutor.mooo.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-06-09,FISHNET-AS- RU,43317,1580,None
fructose14ellipsix,US,472,4717,69.164.214.250,fructose14.ellipsix.net,3971,5971,0,0,1,0,0,1,1,1,1,Tor 0.2.5.10 on Linux,0,0,2014-09-24,LINODE-AP Linode- LLC- US,63949,1150,None
FserSystem,HK,0,1029,124.244.65.12,124244065012.ctinets.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-06-07,HKBN-AS-AP Hong Kong Broadband Network Ltd.- HK,9269,219,None
FSF,US,821,33,208.118.235.48,208.118.235.48,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-09-19,FREEASINFREEDOM - Free Software Foundation- Inc.- US,22989,5100,None
fsociety,RO,1318,662,185.100.85.207,185.100.85.207,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2016-01-14,FLOKINET- SC,200651,5030,None
ftagn,IE,150,300,188.165.5.67,188.165.5.67,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-08-21,OVH- FR,16276,490,None
ftrvision,CA,112,213,99.248.242.149,CPE10feed027705-CMbc4dfbcffde0.cpe.net.cable.rogers.com,3479,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-10-14,ROGERS-CABLE - Rogers Cable Communications Inc.- CA,812,352,None
FuckAjitPai,US,167,488,107.181.132.101,107.181.132.101,12345,None,0,0,1,0,0,1,1,1,0,Tor 0.3.0.10 on Linux,0,0,2017-07-26,ASN-QUADRANET-GLOBAL - QuadraNet- Inc- US,8100,456,None
FuckGoogle,DE,2726,718,87.118.112.136,km33235-04.keymachine.de,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-06-30,KEYWEB-AS- DE,31103,7470,None
FuckTheNSA,DE,64,75,109.192.18.69,tw.nsupdate.info,8899,None,0,0,1,0,0,1,1,1,0,Tor 0.3.1.7 on Linux,0,0,2017-04-11,KABELBW-ASN- DE,29562,239,None
